timestamp,producto_id,titulo,precio,precio_original,vendedor,categoria,url
2026-08-15T21:08:39+00:00,71428_71428,Reloj Smartwatch ARGOM C62 1.43' AMOLED 1ATM Con Correas Intercambiables - Black,6399,,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-argom-c62-1-43-amoled-1atm-con-correas-intercambiables-black_71428_71428
2026-08-15T21:08:39+00:00,12239_12239,Freidora De Aire Pizzera HOGARON HGAF42P 2200W Capacidad 4.2L 10 Programas Pantalla Táctil Calor Superior E Inferior,3690,4290,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-pizzera-hogaron-hgaf42p-2200w-capacidad-4-2l-10-programas-pantalla-tactil-calor-superior-e-inferior_12239_12239
2026-08-15T21:08:39+00:00,12240_12240,Freidora De Aire Manual HOGARON HGAF4M 1200W Capacidad 4L Sin Aceite Temperatura Regulable Circulación De Aire 360°,1590,1990,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-manual-hogaron-hgaf4m-1200w-capacidad-4l-sin-aceite-temperatura-regulable-circulacion-de-aire-360_12240_12240
2026-08-15T21:08:39+00:00,12241_12241,Freidora De Aire Grill HOGARON HGAF6G 2400W Capacidad 6L Display LED Táctil Visor De Cocción Sin Aceite Con Accesorios,6490,7290,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-grill-hogaron-hgaf6g-2400w-capacidad-6l-display-led-tactil-visor-de-coccion-sin-aceite-con-accesorios_12241_12241
2026-08-15T21:08:39+00:00,9431_9431,"Freidora de Aire PHILIPS NA231/00 Capacidad 6,2L 13 En 1",145,159,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-philips-na231-00-capacidad-6-2l-13-en-1_9431_9431
2026-08-15T21:08:39+00:00,12193_12193,Freidora De Aire De Vidrio HOGARON HGAF55BK 5.5L + 3.2L Doble Recipiente Con Tapa 1400W Panel Digital 8 Programas,3579,4490,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-de-vidrio-hogaron-hgaf55bk-5-5l-3-2l-doble-recipiente-con-tapa-1400w-panel-digital-8-programas_12193_12193
2026-08-15T21:08:39+00:00,10404_10404,"Freidora de Aire MIDEA MF-TN45WK2 1500W Capacidad 4,5L",50,54,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-midea-mf-tn45wk2-1500w-capacidad-4-5l_10404_10404
2026-08-15T21:08:39+00:00,12238_12238,Cafetera De Goteo HOGARON HGCF18BK 1.8L 950W Capacidad 12-14 Tazas Filtro Reutilizable Función Mantener Caliente,1190,1490,AMV Store,cafetera,https://amvstore.com.uy/catalogo/cafetera-de-goteo-hogaron-hgcf18bk-1-8l-950w-capacidad-12-14-tazas-filtro-reutilizable-funcion-mantener-caliente_12238_12238
2026-08-15T21:08:39+00:00,12206_12206,"Cafetera Espresso Digital HOGARON 9 En 1, 20 Bares, 1350W Thermoblock Tanque De Agua De 1.5L, Depósito De Leche",6295,7990,AMV Store,cafetera,https://amvstore.com.uy/catalogo/cafetera-espresso-digital-hogaron-9-en-1-20-bares-1350w-thermoblock-tanque-de-agua-de-1-5l-deposito-de-leche_12206_12206
2026-08-15T21:08:39+00:00,12000_12000,"Cafetera De Goteo BOSCH TKA3A034 Compact Class 1100W Capacidad 1,25L",59,85,AMV Store,cafetera,https://amvstore.com.uy/catalogo/cafetera-de-goteo-bosch-tka3a034-compact-class-1100w-capacidad-1-25l_12000_12000
2026-08-15T21:08:39+00:00,A00000560_12001,"Cafetera De Goteo BOSCH Mymoment 1200W Jarra De Vidrio Capacidad 1,3L - White",89,99,AMV Store,cafetera,https://amvstore.com.uy/catalogo/cafetera-de-goteo-bosch-mymoment-1200w-jarra-de-vidrio-capacidad-1-3l-white_A00000560_12001
2026-08-15T21:08:39+00:00,11972_11972,Cafetera Multicapsulas UFESA 1400W Bellagio Rossa 15 Bar,149,219,AMV Store,cafetera,https://amvstore.com.uy/catalogo/cafetera-multicapsulas-ufesa-1400w-bellagio-rossa-15-bar_11972_11972
2026-08-15T21:08:39+00:00,11975_11975,Cafetera De Goteo UFESA CG7114 Capriccio 6 Capacidad 600ML,35,49,AMV Store,cafetera,https://amvstore.com.uy/catalogo/cafetera-de-goteo-ufesa-cg7114-capriccio-6-capacidad-600ml_11975_11975
2026-08-15T21:08:39+00:00,3768_3768,Teclado Inalámbrico LOGITECH MX Mini Mecánico BT Sensor De Luz - Graphite,179,209,AMV Store,teclado mecanico,https://amvstore.com.uy/catalogo/teclado-inalambrico-logitech-mx-mini-mecanico-bt-sensor-de-luz-graphite_3768_3768
2026-08-15T21:08:39+00:00,4332_4332,Teclado Inalámbrico LOGITECH K950 Signature Slim - Blanco,89,98,AMV Store,teclado mecanico,https://amvstore.com.uy/catalogo/teclado-inalambrico-logitech-k950-signature-slim-blanco_4332_4332
2026-08-15T21:08:39+00:00,3765_3765,LOGITECH TECLADO MX MECANICO GRAFITO INAL+BT,199,,AMV Store,teclado mecanico,https://amvstore.com.uy/catalogo/logitech-teclado-mx-mecanico-grafito-inal-bt_3765_3765
2026-08-15T21:08:39+00:00,A00000229_6446,Teclado Inalámbrico LOGITECH MX Keys Mini BT Usb-C - Graphite,110,,AMV Store,teclado mecanico,https://amvstore.com.uy/catalogo/teclado-inalambrico-logitech-mx-keys-mini-bt-usb-c-graphite_A00000229_6446
2026-08-15T21:08:39+00:00,7122_7122,Teclado Mecánico LOGITECH G413 SE USB Con Retroiluminación - Black,94,,AMV Store,teclado mecanico,https://amvstore.com.uy/catalogo/teclado-mecanico-logitech-g413-se-usb-con-retroiluminacion-black_7122_7122
2026-08-15T21:08:39+00:00,7498_7498,Teclado Mecánico LOGITECH G413 TKL SE Con Teclado Numérico Usb-A,92,,AMV Store,teclado mecanico,https://amvstore.com.uy/catalogo/teclado-mecanico-logitech-g413-tkl-se-con-teclado-numerico-usb-a_7498_7498
2026-08-15T21:08:39+00:00,12085_12085,Monitor GIGABYTE GS24F14 24' FHD IPS 144Hz,109,129,AMV Store,monitor,https://amvstore.com.uy/catalogo/monitor-gigabyte-gs24f14-24-fhd-ips-144hz_12085_12085
2026-08-15T21:08:39+00:00,12086_12086,Monitor Curvo GIGABYTE GS27QCA 27' QHD Edge VA 180Hz,225,285,AMV Store,monitor,https://amvstore.com.uy/catalogo/monitor-curvo-gigabyte-gs27qca-27-qhd-edge-va-180hz_12086_12086
2026-08-15T21:08:39+00:00,12087_12087,Monitor GIGABYTE MO27Q28G 27' OLED QHD 280Hz Panel WOLED,871,999,AMV Store,monitor,https://amvstore.com.uy/catalogo/monitor-gigabyte-mo27q28g-27-oled-qhd-280hz-panel-woled_12087_12087
2026-08-15T21:08:39+00:00,11049_11049,Pantalla AMAZON Echo Show 11 11' FHD Con Alexa+ Controla Tu Smart Home,319,349,AMV Store,monitor,https://amvstore.com.uy/catalogo/pantalla-amazon-echo-show-11-11-fhd-con-alexa-controla-tu-smart-home_11049_11049
2026-08-15T21:08:39+00:00,11516_11516,Monitor XIAOMI A27QI 2026 27' QHD 2K Panel IPS 120Hz,199,269,AMV Store,monitor,https://amvstore.com.uy/catalogo/monitor-xiaomi-a27qi-2026-27-qhd-2k-panel-ips-120hz_11516_11516
2026-08-15T21:08:39+00:00,11431_11431,"Monitor Portátil XION XI-MNT15 15,6' LED FHD 60Hz",109,129,AMV Store,monitor,https://amvstore.com.uy/catalogo/monitor-portatil-xion-xi-mnt15-15-6-led-fhd-60hz_11431_11431
2026-08-15T21:08:39+00:00,12202_12202,Localizador De Objetos APPLE Airtag Pack X1 (2nd Gen) - Silver,69,,AMV Store,accesorios de celular,https://amvstore.com.uy/catalogo/localizador-de-objetos-apple-airtag-pack-x1-2nd-gen-silver_12202_12202
2026-08-15T21:08:39+00:00,11883_11883,Cable BELKIN USB-A A Lightning Carga Rápida Longitud 1M - Black,719,,AMV Store,accesorios de celular,https://amvstore.com.uy/catalogo/cable-belkin-usb-a-a-lightning-carga-rapida-longitud-1m-black_11883_11883
2026-08-15T21:08:39+00:00,11884_11884,Cable BELKIN USB-C A Lightning Carga Rápida Longitud 1M - Black,839,,AMV Store,accesorios de celular,https://amvstore.com.uy/catalogo/cable-belkin-usb-c-a-lightning-carga-rapida-longitud-1m-black_11884_11884
2026-08-15T21:08:39+00:00,11885_11885,Cable BELKIN USB-A A USB-C Carga Rápida Longitud 2M - White,585,,AMV Store,accesorios de celular,https://amvstore.com.uy/catalogo/cable-belkin-usb-a-a-usb-c-carga-rapida-longitud-2m-white_11885_11885
2026-08-15T21:08:39+00:00,11886_11886,Cable BELKIN USB-C A USB-C Carga Rápida Longitud 1M - Black,459,,AMV Store,accesorios de celular,https://amvstore.com.uy/catalogo/cable-belkin-usb-c-a-usb-c-carga-rapida-longitud-1m-black_11886_11886
2026-08-15T21:08:39+00:00,11887_11887,Cable BELKIN USB-C A USB-C Carga Rápida Longitud 1M - White,455,,AMV Store,accesorios de celular,https://amvstore.com.uy/catalogo/cable-belkin-usb-c-a-usb-c-carga-rapida-longitud-1m-white_11887_11887
2026-08-15T21:08:39+00:00,11112_11112,Taladro Atornillador Percutor Brushless GLADIATOR TPG813/20K2 13MM 20V Con Accesorios,85,99,AMV Store,herramientas electricas - taladros,https://amvstore.com.uy/catalogo/taladro-atornillador-percutor-brushless-gladiator-tpg813-20k2-13mm-20v-con-accesorios_11112_11112
2026-08-15T21:08:39+00:00,8563_8563,Taladro Percutor Eléctrico GLADIATOR TPG613/20C1 Con Batería,59,,AMV Store,herramientas electricas - taladros,https://amvstore.com.uy/catalogo/taladro-percutor-electrico-gladiator-tpg613-20c1-con-bateria_8563_8563
2026-08-15T21:08:39+00:00,11691_11691,Taladro Atornillador GLADIATOR TG410/12K1 10MM,43,,AMV Store,herramientas electricas - taladros,https://amvstore.com.uy/catalogo/taladro-atornillador-gladiator-tg410-12k1-10mm_11691_11691
2026-08-15T21:08:39+00:00,11692_11692,Taladro Percutor NEO TP1013/1/20KC1 13MM Con Batería,94,,AMV Store,herramientas electricas - taladros,https://amvstore.com.uy/catalogo/taladro-percutor-neo-tp1013-1-20kc1-13mm-con-bateria_11692_11692
2026-08-15T21:08:39+00:00,8752_8752,Taladro Percutor INGCO ID8108 810W,58,,AMV Store,herramientas electricas - taladros,https://amvstore.com.uy/catalogo/taladro-percutor-ingco-id8108-810w_8752_8752
2026-08-15T21:08:39+00:00,11668_11668,"Set Amoladora A Batería INGCO CAGLI211542 2 Baterías, Valija Y Discos",220,,AMV Store,herramientas electricas - amoladoras,https://amvstore.com.uy/catalogo/set-amoladora-a-bateria-ingco-cagli211542-2-baterias-valija-y-discos_11668_11668
2026-08-15T21:08:39+00:00,11669_11669,Amoladora Angular A Batería INGCO CAGLI212025 115MM 4 1/2',83,,AMV Store,herramientas electricas - amoladoras,https://amvstore.com.uy/catalogo/amoladora-angular-a-bateria-ingco-cagli212025-115mm-4-1-2_11669_11669
2026-08-15T21:08:39+00:00,11113_11113,Amoladora Angular INGCO AG24008 2400W 9' 6300 RPM,171,,AMV Store,herramientas electricas - amoladoras,https://amvstore.com.uy/catalogo/amoladora-angular-ingco-ag24008-2400w-9-6300-rpm_11113_11113
2026-08-15T21:08:39+00:00,8552_8552,Amoladora Brushless NEO AA915/1/20KC1 Capacidad 115MM,99,,AMV Store,herramientas electricas - amoladoras,https://amvstore.com.uy/catalogo/amoladora-brushless-neo-aa915-1-20kc1-capacidad-115mm_8552_8552
2026-08-15T21:08:39+00:00,11989_11989,Combo Secador De Pelo 2200W + Planchita UFESA My Glamour Set,3439,3990,AMV Store,secador de pelo,https://amvstore.com.uy/catalogo/combo-secador-de-pelo-2200w-planchita-ufesa-my-glamour-set_11989_11989
2026-08-15T21:08:39+00:00,11270_11270,Secador De Pelo REVLON Crystal Technology Compacto 2000W - White,39,45,AMV Store,secador de pelo,https://amvstore.com.uy/catalogo/secador-de-pelo-revlon-crystal-technology-compacto-2000w-white_11270_11270
2026-08-15T21:08:39+00:00,11274_11274,Combo Kit Secador De Pelo 2000W + Planchita REVLON,39,49,AMV Store,secador de pelo,https://amvstore.com.uy/catalogo/combo-kit-secador-de-pelo-2000w-planchita-revlon_11274_11274
2026-08-15T21:08:39+00:00,11275_11275,Combo Kit Secador 2000W + Planchita Temperatura Fija REVLON - White,39,49,AMV Store,secador de pelo,https://amvstore.com.uy/catalogo/combo-kit-secador-2000w-planchita-temperatura-fija-revlon-white_11275_11275
2026-08-15T21:08:39+00:00,11990_11990,Secador De Pelo UFESA Air Glow 2200W 3 Velocidades Con Difusor,2490,,AMV Store,secador de pelo,https://amvstore.com.uy/catalogo/secador-de-pelo-ufesa-air-glow-2200w-3-velocidades-con-difusor_11990_11990
2026-08-15T21:08:39+00:00,11489_11489,"Set Cargador HAVIT STK011 4 En 1 Con Cargador De Pared, Power Bank, Cable Y Ventilador Portátil",49,55,AMV Store,control - cargadores,https://amvstore.com.uy/catalogo/set-cargador-havit-stk011-4-en-1-con-cargador-de-pared-power-bank-cable-y-ventilador-portatil_11489_11489
2026-08-15T21:08:39+00:00,10828_10828,Combo De Carga XIAOMI 120W Conector Tipo A Con Cable USB-C,37,69,AMV Store,control - cargadores,https://amvstore.com.uy/catalogo/combo-de-carga-xiaomi-120w-conector-tipo-a-con-cable-usb-c_10828_10828
2026-08-15T21:08:39+00:00,11890_11890,Cargador Para Auto BELKIN 42W USB-C 30W + USB-A 12W,29,,AMV Store,control - cargadores,https://amvstore.com.uy/catalogo/cargador-para-auto-belkin-42w-usb-c-30w-usb-a-12w_11890_11890
2026-08-15T21:08:39+00:00,6803_6803,CASE MOUS CARBON FIBER 14 PLUS 5060816820495,99,,AMV Store,control - fundas y protectores,https://amvstore.com.uy/catalogo/case-mous-carbon-fiber-14-plus-5060816820495_6803_6803
2026-08-15T21:08:39+00:00,71248_71248,"Protector Case APPLE Iphone 16 6,1' TPU - Transparente",199,,AMV Store,control - fundas y protectores,https://amvstore.com.uy/catalogo/protector-case-apple-iphone-16-6-1-tpu-transparente_71248_71248
2026-08-15T21:08:39+00:00,5874_5874,"Protector Case SAMSUNG S21 Pantalla 6,2' - Green",169,,AMV Store,control - fundas y protectores,https://amvstore.com.uy/catalogo/protector-case-samsung-s21-pantalla-6-2-green_5874_5874
2026-08-15T21:19:35+00:00,A00000583_12174,Auriculares Inalámbricos MOTOROLA Moto Buds II Plus BT Con Cancelación De Ruido - Silhouette,115,129,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-motorola-moto-buds-ii-plus-bt-con-cancelacion-de-ruido-silhouette_A00000583_12174
2026-08-15T21:19:35+00:00,11821_11821,Auriculares Inalámbricos JBL Live 680NC BT Con Cancelación De Audio Activa - Black,145,179,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-jbl-live-680nc-bt-con-cancelacion-de-audio-activa-black_11821_11821
2026-08-15T21:19:35+00:00,A00000541_11816,Auriculares Gamer Inalámbricos JBL Quantum 650 Autonomía De 45 Horas - Black,179,227,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-gamer-inalambricos-jbl-quantum-650-autonomia-de-45-horas-black_A00000541_11816
2026-08-15T21:19:35+00:00,A00000550_11899,Auriculares Inalámbricos Xiaomi Redmi Headphones Neo BT ANC - Obsidian Black,65,,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-xiaomi-redmi-headphones-neo-bt-anc-obsidian-black_A00000550_11899
2026-08-15T21:19:35+00:00,A00000588_12228,Auriculares Inalámbricos SKULLCANDY Smokin 360 XT BT Resistencia IPX4 - Hazard,45,,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-skullcandy-smokin-360-xt-bt-resistencia-ipx4-hazard_A00000588_12228
2026-08-15T21:19:35+00:00,12175_12175,Auriculares Inalámbricos MOTOROLA Moto Buds Loop BT Open Ear Con Micrófono - Green,109,,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-motorola-moto-buds-loop-bt-open-ear-con-microfono-green_12175_12175
2026-08-15T21:19:35+00:00,A00000076_10682,Auriculares Inalámbricos XIAOMI Redmi Buds 6 Play BT - Blue,706,,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-xiaomi-redmi-buds-6-play-bt-blue_A00000076_10682
2026-08-15T21:19:35+00:00,11880_11880,Auriculares Inalámbricos ANKER SOUNDCORE Q11I BT Micrófono Integrado,39,,AMV Store,auriculares bluetooth,https://amvstore.com.uy/catalogo/auriculares-inalambricos-anker-soundcore-q11i-bt-microfono-integrado_11880_11880
2026-08-15T21:19:35+00:00,A00000496_11823,Parlante Inalámbrico JBL GO 5 BT Autonomía 8hrs Waterproof - Squad,59,79,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-inalambrico-jbl-go-5-bt-autonomia-8hrs-waterproof-squad_A00000496_11823
2026-08-15T21:19:35+00:00,A00000455_11822,Parlante Inalámbrico JBL Go Essential 2 BT IP67 - Blue,39,42,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-inalambrico-jbl-go-essential-2-bt-ip67-blue_A00000455_11822
2026-08-15T21:19:35+00:00,11064_11064,Parlante MARSHALL Action III BT Home Speaker Con Entrada Auxiliar - Black,445,675,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-marshall-action-iii-bt-home-speaker-con-entrada-auxiliar-black_11064_11064
2026-08-15T21:19:35+00:00,A00000409_11423,Parlante Inalámbrico JBL Boombox 4 BT Batería 28Hrs Wterproof - Squad,426,529,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-inalambrico-jbl-boombox-4-bt-bateria-28hrs-wterproof-squad_A00000409_11423
2026-08-15T21:19:35+00:00,A00000416_11829,Parlante Inalámbrico JBL Grip BT Compatible Con Auracast - Light Blue,72,90,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-inalambrico-jbl-grip-bt-compatible-con-auracast-light-blue_A00000416_11829
2026-08-15T21:19:35+00:00,71401_71401,Parlante Con Radio Y Reloj JBL Horizon 3 Non Smart Speaker Oclock - Black,179,,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-con-radio-y-reloj-jbl-horizon-3-non-smart-speaker-oclock-black_71401_71401
2026-08-15T21:19:35+00:00,11495_11495,Parlante Portátil HAVIT SK910BT 200W RGB Certificación IPX6,329,,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-portatil-havit-sk910bt-200w-rgb-certificacion-ipx6_11495_11495
2026-08-15T21:19:35+00:00,71261_71261,Parlante Portátil ENERGY SISTEM Classy BT - Black,199,,AMV Store,parlantes,https://amvstore.com.uy/catalogo/parlante-portatil-energy-sistem-classy-bt-black_71261_71261
2026-08-15T21:19:35+00:00,A00000582_12170,"Reloj Smartwatch MOTOROLA Moto Watch 1,43' OLED BT Resistencia IP68 Silicona - Black",119,129,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-motorola-moto-watch-1-43-oled-bt-resistencia-ip68-silicona-black_A00000582_12170
2026-08-15T21:19:35+00:00,11834_11834,Reloj Smartwatch XIAOMI Watch 6 2.07' AMOLED BT Resistencia 5 ATM - Black,125,149,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-xiaomi-watch-6-2-07-amoled-bt-resistencia-5-atm-black_11834_11834
2026-08-15T21:19:35+00:00,11836_11836,"Reloj Smartwatch XIAOMI S5 1,48' AMOLED 46MM BT HyperOS 3 - Black",219,249,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-xiaomi-s5-1-48-amoled-46mm-bt-hyperos-3-black_11836_11836
2026-08-15T21:19:35+00:00,11839_11839,"Reloj Smartwatch MOTOROLA Moto Watch 40 1,57' LCD BT Resitencia IP67 - Black",65,89,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-motorola-moto-watch-40-1-57-lcd-bt-resitencia-ip67-black_11839_11839
2026-08-15T21:19:35+00:00,11840_11840,"Reloj Smartwatch MOTOROLA Moto Watch Fit 1,85' OLED BT Resistencia IP68",115,129,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-motorola-moto-watch-fit-1-85-oled-bt-resistencia-ip68_11840_11840
2026-08-15T21:19:35+00:00,71426_71426,Reloj Smartwatch ARGOM C30 10 1.3' IPS Resitencia IP67 - Beige,2399,,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-argom-c30-10-1-3-ips-resitencia-ip67-beige_71426_71426
2026-08-15T21:19:35+00:00,71427_71427,"Reloj Smartwatch ARGOM S40 2,01' TFT Resistencia IP67 Con Bandas Intercambiables - Beige",2949,,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-argom-s40-2-01-tft-resistencia-ip67-con-bandas-intercambiables-beige_71427_71427
2026-08-15T21:19:35+00:00,71428_71428,Reloj Smartwatch ARGOM C62 1.43' AMOLED 1ATM Con Correas Intercambiables - Black,6399,,AMV Store,smartwatch,https://amvstore.com.uy/catalogo/reloj-smartwatch-argom-c62-1-43-amoled-1atm-con-correas-intercambiables-black_71428_71428
2026-08-15T21:19:35+00:00,12239_12239,Freidora De Aire Pizzera HOGARON HGAF42P 2200W Capacidad 4.2L 10 Programas Pantalla Táctil Calor Superior E Inferior,3690,4290,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-pizzera-hogaron-hgaf42p-2200w-capacidad-4-2l-10-programas-pantalla-tactil-calor-superior-e-inferior_12239_12239
2026-08-15T21:19:35+00:00,12240_12240,Freidora De Aire Manual HOGARON HGAF4M 1200W Capacidad 4L Sin Aceite Temperatura Regulable Circulación De Aire 360°,1590,1990,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-manual-hogaron-hgaf4m-1200w-capacidad-4l-sin-aceite-temperatura-regulable-circulacion-de-aire-360_12240_12240
2026-08-15T21:19:35+00:00,12241_12241,Freidora De Aire Grill HOGARON HGAF6G 2400W Capacidad 6L Display LED Táctil Visor De Cocción Sin Aceite Con Accesorios,6490,7290,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-grill-hogaron-hgaf6g-2400w-capacidad-6l-display-led-tactil-visor-de-coccion-sin-aceite-con-accesorios_12241_12241
2026-08-15T21:19:35+00:00,9431_9431,"Freidora de Aire PHILIPS NA231/00 Capacidad 6,2L 13 En 1",145,159,AMV Store,airfryer,https://amvstore.com.uy/catalogo/freidora-de-aire-philips-na231-00-capacidad-6-2l-13-en-1_9431_9431
